"Sample","K_bio1","K_bio2","K_bio3","K_bio4","K_bio5","K_bio6","K_bio7","K_bio8","K_bio9","K_bio10","K_bio11","K_bio12","K_bio13","K_bio14","K_bio15","K_bio16","K_bio17","K_bio18","K_bio19","P_bio1","P_bio2","P_bio3","P_bio4","P_bio5","P_bio6","P_bio7","P_bio8","P_bio9","P_bio10","P_bio11","P_bio12","P_bio13","P_bio14","P_bio15","P_bio16","P_bio17","P_bio18","P_bio19"
"224",1.00246888436166,0.760278094848772,0.380263248046507,0.568882582585482,0.924880019272537,0.858949684253362,0.733529339055229,1.02149299004849,0.838845656471786,1.00918906064528,0.870173473783022,1.09027506495149,1.04927845937217,0.889088746476613,0.495806370370219,1.04087560852292,0.903705778726433,1.05616143744787,0.898137921187155,0.001,0.001,0.02,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"225",0.932005302123874,0.749383318943323,0.383946316386106,0.562773356102214,0.854461823540158,0.816895289724784,0.710835117229291,0.918227252449207,0.811204333172438,0.915175985616006,0.838027379267416,1.066231267119,1.01487225858227,0.873272804671405,0.506265657141959,1.01613371581012,0.891692624050872,1.05318947311515,0.881735585967839,0.001,0.001,0.06,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.001,0.001,0.001
"226",0.975685587279368,0.768020747957771,0.408107383734165,0.548802905230427,0.890633966236502,0.82982147935704,0.704092550151267,0.976364544577733,0.822326747972026,0.969702142074682,0.850654215601267,1.05958925479036,1.04802171687351,0.877663488754466,0.528309628175341,1.03748507142315,0.888450973014846,1.05824738584681,0.885716168599165,0.001,0.001,0.033,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"227",0.892068455212225,0.704123976602034,0.353119545519366,0.551986134445765,0.850474088380206,0.777945096548852,0.703857224111776,0.928077597758174,0.755136808487464,0.918414040884417,0.783504907055756,0.99792035216124,0.973824164562774,0.816133139483331,0.494858027572417,0.965855236230683,0.833179682841274,0.999571483749423,0.82465789189226,0.001,0.001,0.053,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"228",1.03774272601877,0.748389855771967,0.38585074699111,0.559907762019721,0.948243597543064,0.872707214517955,0.719941290058485,1.04787907233029,0.867515192024228,1.03856242066378,0.89602616643788,1.07834441111386,1.08037826652511,0.868203496649501,0.537938336640016,1.06744600663967,0.884115275658255,1.08980650284718,0.88515737308059,0.001,0.001,0.037,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"229",0.983977311238014,0.774858598939079,0.470231036032535,0.636172841213749,0.872958757346379,0.882419844963403,0.76029455311038,0.940589860983328,0.883700194486347,0.939675002669263,0.912410865038418,1.23181333893702,1.16403145952205,1.01555952426786,0.593980975092442,1.1743860018305,1.03603352434729,1.15637416205403,1.04415916882558,0.001,0.001,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"230",0.979414031251006,0.777063948633627,0.432866984320823,0.612991096161666,0.904489004881217,0.877610949690571,0.75061037249558,0.960293811116263,0.870710723719156,0.954844581199322,0.895432515828209,1.01935171142464,0.991206795189339,0.876665553657055,0.558248128549169,0.983302862954941,0.887878187660607,1.01761600429567,0.88776699063959,0.001,0.001,0.017,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"231",0.956491108745946,0.714197347306972,0.398681297618115,0.559003587542648,0.844487939979818,0.836931920204288,0.692052120845722,0.930804938703349,0.830375034866753,0.927930941635986,0.857399676460273,1.0587915524139,1.04100561317495,0.865615696995636,0.537928408383145,1.03534628695307,0.882069703873949,1.04583979284484,0.889280372626162,0.001,0.001,0.019,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"232",0.939755218665661,0.716239958569534,0.356942190555807,0.522594893255793,0.865011996330351,0.799777566195721,0.6675528419323,0.953477171058973,0.788998557413509,0.946268131564137,0.816909384473209,1.02413082080952,0.96182160925307,0.832726977397425,0.462172582507353,0.961478991063999,0.853186535032177,0.969468671608027,0.857095899099113,0.001,0.001,0.147,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.027,0.001,0.001,0.001,0.001
"233",0.938633406070659,0.68669194691346,0.424224361919262,0.535912110779758,0.838611795582238,0.812648703174453,0.663952507123851,0.919508151047013,0.811075069482382,0.913262767094881,0.836407601603021,1.012766858303,1.02636750392301,0.843740494368723,0.551423305389515,1.00893388289461,0.857784948256294,1.04429413013209,0.853140624544525,0.001,0.001,0.009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"234",0.788689289948718,0.641902846565621,0.321354307246865,0.516195861203697,0.71521286415512,0.726385417484945,0.653429330863188,0.772328263199599,0.693966887337562,0.769293095472957,0.722075856527891,0.990570212881428,0.958867915924707,0.783158246856139,0.454679860518055,0.95344732108968,0.806156498700552,0.96350075118992,0.803338181985674,0.001,0.001,0.037,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"235",0.873400776618447,0.648680650446566,0.330963522153571,0.500498347979692,0.798192273919027,0.739459110324313,0.621832859589112,0.870286222904866,0.736668132890477,0.86587259778425,0.766778780008562,1.03228305510069,0.985840000372758,0.830743477276243,0.468504579498181,0.979929898304749,0.852281243422752,0.997527269378804,0.843472495571073,0.001,0.001,0.0740000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"236",1.04748949193548,0.749721063371302,0.443518611546551,0.635031061504092,0.970066070030098,0.894107982626518,0.753237419601141,1.07091700662222,0.899326462474831,1.05922266214406,0.926294090207345,1.05952911437981,1.02982032389759,0.91357136791737,0.575755605573508,1.02302614921444,0.925588656270517,1.03672228122584,0.931702600539224,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"237",0.937641159843942,0.711501926009797,0.360534908606541,0.526718792203697,0.852572665823567,0.80376439507022,0.677874269175482,0.936728418906379,0.7879055744195,0.925083615911751,0.817659456305917,0.973403380392873,0.91914194427161,0.837496467179416,0.439858334819081,0.905292864261992,0.848468329662253,0.985310204626131,0.821897250950299,0.001,0.001,0.03,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"238",0.766620942486511,0.609509685680982,0.332621655665662,0.476605594133291,0.730879158268986,0.686116331108395,0.608171690742304,0.775941685530457,0.66469789535739,0.770965209831205,0.687092903531509,0.845771401376403,0.855931649941494,0.68699292997053,0.445742516860672,0.841854323767289,0.700308455933484,0.872088102159629,0.694718909418543,0.001,0.001,0.013,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"239",0.966386957174394,0.736730864970204,0.39721893770889,0.555996325698173,0.834178532726554,0.852363688952228,0.701983979341417,0.91824435686041,0.843076057221116,0.918327747676522,0.871286677178702,1.23712329069926,1.19094468564008,0.95038344572956,0.547532162130572,1.20272780782045,0.973273019539343,1.16993833064201,0.988530630763088,0.001,0.001,0.01,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"240",0.818401354557697,0.607490280720506,0.310564633246378,0.451787253092685,0.754438254807472,0.696207653677789,0.589257069501683,0.836223476425272,0.675456081574561,0.828079432730946,0.702105672760061,0.895751553298715,0.879066614584727,0.710708854679316,0.411631380059587,0.869115296249574,0.726491220154744,0.894787610329602,0.721318279852173,0.001,0.001,0.0720000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.01,0.001,0.001,0.001,0.001
"241",0.963197215855486,0.755965177907494,0.429645848673419,0.571168986502613,0.850144077994598,0.860541324445431,0.713433029249239,0.93841478977041,0.849023639301312,0.93370918681793,0.873573928017161,1.11293145094852,1.07229610677417,0.905792285077016,0.547405562243217,1.07668215246524,0.922293774819953,1.06299336648682,0.936002860193908,0.001,0.001,0.005,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"242",0.905076589987504,0.674316379282122,0.351067448130936,0.506424073238076,0.826015844791914,0.773910257697166,0.653367417865287,0.908505127397833,0.758489466961864,0.903628548495812,0.785896045947654,0.968701568412439,1.02377826018448,0.748060655151687,0.499670275832382,0.999752047915053,0.763639110222066,1.04387230602071,0.758724955459178,0.001,0.001,0.11,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"243",0.950856691129085,0.751919585587444,0.434404235837121,0.58345538326801,0.893140621139898,0.819144406855433,0.713326041855747,0.959369600171384,0.824853279463228,0.953379674458124,0.846175959079366,0.969102050038781,0.972179669719462,0.822087208245455,0.559021415666543,0.964147953503559,0.833043564146435,0.974334461593892,0.841091920643544,0.001,0.001,0.012,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"244",1.10862850844477,0.813247373955304,0.457279222989456,0.655085380730854,0.966583107317475,0.973742076068457,0.796324998913713,1.07928180562219,0.963829095569674,1.07001364773014,0.99474651789551,1.24697386617179,1.21584638569983,1.02728837995763,0.623388767212835,1.21023637957612,1.0466259632886,1.23086197602784,1.04592912691924,0.001,0.001,0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"245",0.939934493270055,0.655280494082914,0.358819390124787,0.522715505345209,0.800387908717384,0.82164953906579,0.639680431082417,0.903183568102246,0.808213341293946,0.897200187117906,0.837226833090566,1.03188231619939,0.999573121400653,0.839324920140653,0.489386757726932,0.991680128718552,0.85920227598904,1.00752708209998,0.859893740477739,0.001,0.001,0.038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"246",0.876937683141765,0.693063835040268,0.363605115305565,0.47758203777871,0.796672299325081,0.747946050716667,0.618448932492443,0.859722139864946,0.746561587102051,0.852576328823891,0.774285084933849,1.0243743530078,0.971273025145339,0.847785264913668,0.452973756226033,0.960350213732408,0.868575331486817,1.02565888650197,0.83831800435824,0.001,0.001,0.028,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.01,0.001,0.001,0.001,0.001
"247",0.828409795914541,0.66563367503633,0.347607016991389,0.49476251391362,0.772793370194258,0.712132020268433,0.621565040951781,0.822807127593562,0.713874160649698,0.816060240104452,0.738104114460976,0.927945192483199,0.89778119821863,0.774819505364624,0.454578509824518,0.887858436023713,0.790298372834962,0.910331332216107,0.781798587148735,0.001,0.001,0.024,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"248",0.837299028123021,0.665465521356722,0.315794559987773,0.478514860330385,0.792879260666568,0.706241221059732,0.622117630413801,0.873891855801939,0.689781625190249,0.861622360537709,0.71840682543422,0.950510780642091,0.915513118954892,0.769493884265128,0.427807836903121,0.903190622428599,0.78854697751087,0.95195659867547,0.767834642884576,0.001,0.001,0.067,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"249",0.888341764573422,0.728141178904549,0.312648427807018,0.509727036813383,0.856323954593339,0.758459703077906,0.678054929304556,0.916276736796519,0.739467249718239,0.913529242080744,0.768779872348346,0.99390781909829,0.970705912760291,0.78217832221212,0.464705441918023,0.966593149057146,0.798802928837659,0.965451822115619,0.807613954831852,0.001,0.001,0.18,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.006,0.001,0.001,0.001,0.001
"250",1.01719545595786,0.74745759251979,0.432618178935339,0.635906419316291,0.874327602153789,0.896200483562747,0.757332129792,0.961961820623869,0.898386398476725,0.959209829214647,0.932168856692816,1.27216192447314,1.20432167835906,1.08041139897095,0.564727764764841,1.19377562312959,1.10015922580365,1.24764571844748,1.07118620832266,0.001,0.001,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"251",1.03192277699674,0.779086820131721,0.416669401925756,0.623659195949246,0.936102797089762,0.868161561355023,0.759077068597906,1.04915631936014,0.85886617183558,1.03741084966085,0.897470379966429,1.28366283632997,1.26204696648675,1.00445750369261,0.582607932444554,1.2474474506853,1.03355475575239,1.25223322103453,1.0294168672889,0.001,0.001,0.0730000000000001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"252",1.00029243724249,0.799257441728386,0.422987159819369,0.623406793409239,0.91503544913367,0.892354072869402,0.779613786152513,0.996695866442382,0.869952153823673,0.98524045074003,0.901912918938243,1.15063092756572,1.0986328739795,0.957421393238923,0.545153086043252,1.09190061817147,0.977093625963109,1.1308366072592,0.961974406132061,0.001,0.001,0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.001,0.001,0.001,0.001
"253",0.905277209591069,0.707672706500278,0.38602810047415,0.566521984308397,0.786289907010266,0.814584519640145,0.70118544103947,0.864297714233657,0.797449576510954,0.864549258043665,0.829122900954627,1.15960051288815,1.12475110194132,0.930673212173192,0.531224139825078,1.12351461707136,0.951173011534563,1.11510133303724,0.956665298957309,0.001,0.001,0.011,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"254",0.909948103708188,0.749328544323385,0.395011890274056,0.531563608257008,0.837914909459543,0.793095145941679,0.678916762867344,0.891766781836756,0.794288413343536,0.885996988896374,0.819306097195411,1.06192685036328,0.994734486000393,0.874826262734568,0.487474565075274,0.997286526127601,0.894202992937396,1.01766156701203,0.888955095023914,0.001,0.001,0.0730000000000001,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.023,0.001,0.001,0.001,0.001
"255",0.893280364102764,0.725303638286944,0.372470091558498,0.532033869520327,0.860396497795136,0.769004250699329,0.691887548431665,0.928173942315612,0.748664277114743,0.91874513598714,0.775268985858241,0.944798191967597,0.952513906332174,0.776215064652954,0.505137342881778,0.940684380981581,0.789366326856295,0.962598393495901,0.789098329869801,0.001,0.001,0.033,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"256",0.949682174372246,0.668052172515514,0.352081493149519,0.522013936588325,0.80807268775825,0.816187558453137,0.645956106519445,0.909380887264865,0.803334855937371,0.903157572351461,0.838364024267086,1.1110562011035,1.02840609002861,0.916628997961424,0.475622286845481,1.0276746514501,0.936508124303943,1.0509459649134,0.9301618636242,0.001,0.001,0.027,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001
"257",0.931004331388139,0.671478739333655,0.377700676775425,0.564449719003289,0.828364248873811,0.804449302688494,0.666330553886204,0.900114712530206,0.811997189960236,0.896866326172023,0.842173005162954,1.14982820262024,1.06701216525302,0.940967360412469,0.505542599907786,1.06925882419526,0.965028600883322,1.08619749733106,0.955912325927475,0.001,0.001,0.036,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.005,0.001,0.001,0.001,0.001
"258",1.01304853544631,0.755200127930984,0.394417895982934,0.572943086738043,0.972328463113699,0.848062460482163,0.725913312578184,1.05732039884095,0.839986364543448,1.04635268316634,0.870333077642581,1.1045015278428,1.11054280013808,0.883444477348511,0.561243295975619,1.09637795522176,0.902666712265608,1.10852530622978,0.898096569888895,0.001,0.001,0.025,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"259",0.973337725077556,0.714057890065176,0.395547461700789,0.552712644033565,0.860569244912547,0.825329548537248,0.677396561216463,0.961041532521241,0.820805878732198,0.95903141437868,0.85196767971475,1.12150639402488,1.13765430878349,0.907619886787109,0.573430811708298,1.11888549478066,0.924819874479272,1.1098946430394,0.942486066410439,0.001,0.001,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"260",1.0414077991941,0.818996306515617,0.47795871755049,0.649401699319168,0.954261059884724,0.918589708285603,0.792089593341928,1.03480150003257,0.912389078257147,1.02208156107005,0.940484838808497,1.21410369331269,1.17526511533307,1.01447198265511,0.608193272689633,1.1642281206506,1.03716855438819,1.21948934332925,1.01403099026991,0.001,0.001,0.026,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"261",0.871201705971596,0.639931481270166,0.406015921715112,0.553038438131804,0.75859120574714,0.797353194478624,0.656589172868836,0.824256391266614,0.788841797182211,0.821942282576114,0.811645410064132,0.944314074839741,0.914347887927633,0.810164774528828,0.481530340623291,0.907818636953503,0.821861168209515,0.921819903410154,0.820386481138465,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
"262",0.870506230123049,0.690672867580891,0.33337871020436,0.482903988827663,0.826869083825112,0.728869295724143,0.636977910641407,0.911872155977519,0.710254796840947,0.901904083037798,0.739568869538321,1.0322921571747,1.00609681228348,0.807629429338541,0.470293880875897,0.996161357813594,0.830053435625916,1.02249660345913,0.821469620530519,0.001,0.001,0.117,0.004,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
"263",0.955390241176179,0.722551210388362,0.382612417771046,0.557852487554799,0.858538502796929,0.82756968311909,0.693492885428125,0.939508599944889,0.824195355792172,0.935026331329934,0.851675658716337,1.13559134803962,1.06874248928897,0.902180601812474,0.511828790942338,1.07509084144658,0.927171905121405,1.06288157914144,0.941308195813558,0.001,0.001,0.066,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.001,0.001,0.001
